EstablishmentID,InspectionID,Zip,TypeDescription,Latitude,Longitude,Inspection,Score
77594,1221798,40223,FOOD SERVICE,38.2432000,-85.5111000,2016-08-23,100
77594,1257854,40223,FOOD SERVICE,38.2432000,-85.5111000,2017-01-12,97
77595,1227490,40219,SUPERMARKET WITH PROCESSING,38.1400000,-85.6821000,2016-09-16,95
77635,1175205,40291,SUPERMARKET WITH PROCESSING,38.1303000,-85.5783000,2016-02-26,100
77635,1256155,40291,SUPERMARKET WITH PROCESSING,38.1303000,-85.5783000,2017-01-06,100
77666,1231276,40059,FOOD SERVICE,38.3247000,-85.5659000,2016-09-29,95
77666,1262943,40059,FOOD SERVICE,38.3247000,-85.5659000,2017-02-02,96
77667,1216618,40241,FOOD SERVICE,38.3113000,-85.5717000,2016-08-05,95
77667,1260657,40241,FOOD SERVICE,38.3113000,-85.5717000,2017-01-25,98
77708,1181216,40220,FOOD SERVICE,38.2195000,-85.6268000,2016-03-24,100
77708,1246429,40220,FOOD SERVICE,38.2195000,-85.6268000,2016-11-28,100
77731,1220538,40213,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2132000,-85.7195000,2016-08-17,96
77731,1220539,40213,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2132000,-85.7195000,2016-08-17,96
77731,1260718,40213,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2132000,-85.7195000,2017-01-25,95
77731,1260719,40213,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2132000,-85.7195000,2017-01-25,96
77732,1204625,40204,CATERERS,38.2404000,-85.7307000,2016-06-14,89
77732,1205516,40204,CATERERS,38.2404000,-85.7307000,2016-06-23,100
77732,1247367,40204,CATERERS,38.2404000,-85.7307000,2016-11-30,93
77733,1211104,40218,FOOD SERVICE,38.1982000,-85.6636000,2016-07-18,97
77733,1257651,40218,FOOD SERVICE,38.1982000,-85.6636000,2017-01-11,96
77734,1215592,40299,FOOD SERVICE,38.1839000,-85.6075000,2016-07-27,98
77734,1260609,40299,FOOD SERVICE,38.1839000,-85.6075000,2017-01-25,98
77735,1238700,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2538000,-85.6898000,2016-10-26,97
77735,1262094,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2538000,-85.6898000,2017-01-31,100
77775,1193752,40223,FOOD SERVICE,38.2651000,-85.5135000,2016-05-16,95
77775,1241519,40223,FOOD SERVICE,38.2651000,-85.5135000,2016-11-03,97
77809,1194220,40207,FOOD SERVICE,38.2337000,-85.6328000,2016-05-17,98
77809,1244335,40207,FOOD SERVICE,38.2337000,-85.6328000,2016-11-11,98
77810,1220780,40241,FOOD SERVICE,38.3112000,-85.5725000,2016-08-18,99
77810,1258169,40241,FOOD SERVICE,38.3112000,-85.5725000,2017-01-13,92
77810,1259926,40241,FOOD SERVICE,38.3112000,-85.5725000,2017-01-20,100
77843,1230825,40206,FOOD SERVICE,38.2532000,-85.7040000,2016-09-28,97
77846,1217816,40243,FOOD SERVICE,38.2436000,-85.5102000,2016-08-10,98
77846,1255198,40243,FOOD SERVICE,38.2436000,-85.5102000,2017-01-03,96
77884,1176783,40299,FOOD SERVICE,38.1893920,-85.5180280,2016-03-03,89
77884,1178585,40299,FOOD SERVICE,38.1893920,-85.5180280,2016-03-10,99
77884,1223064,40299,FOOD SERVICE,38.1893920,-85.5180280,2016-08-30,98
77884,1264649,40299,FOOD SERVICE,38.1893920,-85.5180280,2017-02-08,98
77885,1207240,40213,FOOD SERVICE,38.1558000,-85.7121000,2016-06-30,82
77885,1208215,40213,FOOD SERVICE,38.1558000,-85.7121000,2016-07-06,96
77885,1254104,40213,FOOD SERVICE,38.1558000,-85.7121000,2016-12-22,93
77885,1256450,40213,FOOD SERVICE,38.1558000,-85.7121000,2017-01-09,86
77885,1261354,40213,FOOD SERVICE,38.1558000,-85.7121000,2017-01-13,99
77887,1186456,40202,FOOD SERVICE,38.2542150,-85.7469230,2016-04-14,100
77887,1241859,40202,FOOD SERVICE,38.2542150,-85.7469230,2016-10-31,100
77889,1182276,40202,FOOD SERVICE,38.2541000,-85.7581000,2016-03-29,97
77889,1203151,40202,FOOD SERVICE,38.2541000,-85.7581000,2016-06-17,93
77889,1205517,40202,FOOD SERVICE,38.2541000,-85.7581000,2016-06-23,94
77889,1206779,40202,FOOD SERVICE,38.2541000,-85.7581000,2016-06-30,100
77889,1235288,40202,FOOD SERVICE,38.2541000,-85.7581000,2016-10-14,96
77889,1263897,40202,FOOD SERVICE,38.2541000,-85.7581000,2017-02-06,99
77890,1183816,40208,SUPERMARKET WITH PROCESSING,38.2055000,-85.7651000,2016-04-05,92
77891,1234673,40216,PRE-PACKAGED RETAIL,38.1947000,-85.8122000,2016-10-11,92
77898,1222548,40241,FOOD SERVICE,38.3123000,-85.5731000,2016-08-29,97
77898,1260658,40241,FOOD SERVICE,38.3123000,-85.5731000,2017-01-25,97
77986,1206967,40243,FOOD SERVICE,38.2441000,-85.5159000,2016-06-30,98
77986,1247655,40243,FOOD SERVICE,38.2441000,-85.5159000,2016-12-01,97
77988,1181133,40202,FOOD SERVICE,38.2519000,-85.7579000,2016-03-23,99
77988,1237066,40202,FOOD SERVICE,38.2519000,-85.7579000,2016-10-20,94
77989,1181134,40202,FOOD SERVICE,38.2519000,-85.7579000,2016-03-23,100
77989,1237068,40202,FOOD SERVICE,38.2519000,-85.7579000,2016-10-20,100
77990,1177672,40228,FOOD SERVICE,38.1469000,-85.6209000,2016-03-08,97
77990,1244006,40228,FOOD SERVICE,38.1469000,-85.6209000,2016-11-16,99
77996,1187479,40222,FOOD SERVICE,38.2831000,-85.6302000,2016-04-20,98
77996,1242679,40222,FOOD SERVICE,38.2831000,-85.6302000,2016-11-09,100
78034,1249701,40215,PRE-PACKAGED RETAIL,38.2048000,-85.8309000,2016-12-07,96
78115,1208233,40218,FOOD SERVICE,38.2075000,-85.6389000,2016-07-06,100
78115,1258334,40218,FOOD SERVICE,38.2075000,-85.6389000,2017-01-17,100
78117,1181441,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1205000,-85.6775000,2016-03-25,99
78117,1237078,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1205000,-85.6775000,2016-10-21,99
78118,1188662,40202,MOBILE RETAIL UNIT,38.2557000,-85.7456000,2016-04-21,99
78125,1176316,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2492000,-85.8267000,2016-03-02,100
78133,1248358,40220,SUPERMARKET WITH PROCESSING,38.1999000,-85.6233000,2016-12-05,97
78135,1182051,40299,FOOD SERVICE,38.2150000,-85.5396000,2016-03-28,100
78135,1224438,40299,FOOD SERVICE,38.2150000,-85.5396000,2016-09-06,100
78135,1265631,40299,FOOD SERVICE,38.2150000,-85.5396000,2017-02-13,100
78144,1205103,40214,FOOD SERVICE,38.2043000,-85.7636000,2016-06-23,100
78144,1255791,40214,FOOD SERVICE,38.2043000,-85.7636000,2017-01-05,97
78147,1190850,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1532615,-85.5890834,2016-05-05,100
78147,1235609,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1532615,-85.5890834,2016-10-17,100
78289,1176679,40204,FOOD SERVICE,38.2333000,-85.7398000,2016-03-03,100
78290,1196120,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2111000,-85.6406000,2016-05-24,91
78290,1196121,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2111000,-85.6406000,2016-05-24,96
78290,1243280,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2111000,-85.6406000,2016-11-14,91
78290,1243281,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2111000,-85.6406000,2016-11-14,92
78291,1227959,40207,FOOD SERVICE,38.2527000,-85.6564000,2016-09-19,90
78291,1261983,40207,FOOD SERVICE,38.2527000,-85.6564000,2017-01-31,96
78295,1264406,40203,FOOD SERVICE,37.3619000,-89.8968000,2017-01-31,100
78298,1196822,40216,FOOD SERVICE,38.1926000,-85.8044000,2016-05-26,96
78298,1243613,40216,FOOD SERVICE,38.1926000,-85.8044000,2016-11-15,95
78304,1208721,40242,MOBILE RESTRICTED CONCESSION,38.2646000,-85.5794000,2016-07-07,97
78306,1176941,40059,FOOD SERVICE,38.3248000,-85.5656000,2016-03-04,98
78306,1228520,40059,FOOD SERVICE,38.3248000,-85.5656000,2016-09-20,100
78307,1217510,40207,FOOD SERVICE,38.2330000,-85.6360000,2016-08-10,97
78307,1253703,40207,FOOD SERVICE,38.2330000,-85.6360000,2016-12-22,100
78310,1236472,40212,PRE-PACKAGED RETAIL,38.2711000,-85.7950000,2016-10-19,98
78333,1192355,40214,FOOD SERVICE,38.1702000,-85.7639000,2016-05-11,92
78333,1239134,40214,FOOD SERVICE,38.1702000,-85.7639000,2016-10-29,95
78337,1249906,40207,STATIONARY RESTRICTED CONCESSON,38.2738000,-85.6954000,2016-12-09,97
78361,1201010,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2651000,-85.5970000,2016-06-10,99
78361,1249949,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2651000,-85.5970000,2016-12-09,100
78388,1239136,40207,PRE-PACKAGED RETAIL,38.2479000,-85.6234000,2016-10-26,100
78390,1180572,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2594000,-85.7963000,2016-03-22,95
78390,1180573,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2594000,-85.7963000,2016-03-22,95
78390,1230347,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2594000,-85.7963000,2016-09-27,97
78390,1230348,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2594000,-85.7963000,2016-09-27,97
78390,1263240,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2594000,-85.7963000,2017-02-02,96
78390,1263241,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2594000,-85.7963000,2017-02-02,96
78391,1187254,40241,FOOD SERVICE,38.2874000,-85.5780000,2016-04-19,99
78391,1240679,40241,FOOD SERVICE,38.2874000,-85.5780000,2016-11-02,99
78483,1175507,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2504000,-85.8103000,2016-02-29,96
78483,1175508,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2504000,-85.8103000,2016-02-29,92
78483,1243614,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2504000,-85.8103000,2016-11-15,95
78483,1243615,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2504000,-85.8103000,2016-11-15,95
78485,1185102,40216,FOOD SERVICE,38.1658000,-85.8669000,2016-04-11,100
78485,1237884,40216,FOOD SERVICE,38.1658000,-85.8669000,2016-10-25,100
78489,1187762,40291,FOOD SERVICE,38.1640000,-85.5986000,2016-04-21,97
78489,1229903,40291,FOOD SERVICE,38.1640000,-85.5986000,2016-09-26,94
78489,1267184,40291,FOOD SERVICE,38.1640000,-85.5986000,2017-02-20,97
78560,1191545,40241,FOOD SERVICE,38.2872000,-85.5745000,2016-05-09,97
78560,1248035,40241,FOOD SERVICE,38.2872000,-85.5745000,2016-12-02,98
78564,1180929,40243,FOOD SERVICE,38.2469000,-85.5131000,2016-03-22,97
78564,1246424,40243,FOOD SERVICE,38.2469000,-85.5131000,2016-11-22,97
78566,1226325,40207,FOOD SERVICE,38.2533000,-85.6471000,2016-09-13,96
78566,1260742,40207,FOOD SERVICE,38.2533000,-85.6471000,2017-01-26,97
78567,1190548,40204,FOOD SERVICE,38.2338000,-85.7116000,2016-05-04,98
78567,1244755,40204,FOOD SERVICE,38.2338000,-85.7116000,2016-11-16,99
78571,1214096,40223,FOOD SERVICE,38.2717000,-85.5701000,2016-07-21,100
78571,1253366,40223,FOOD SERVICE,38.2717000,-85.5701000,2016-12-21,100
78574,1204258,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-06-15,97
78574,1225099,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-30,100
78595,1218710,40223,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2469000,-85.5131000,2016-08-12,99
78595,1218711,40223,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2469000,-85.5131000,2016-08-12,99
78595,1266418,40223,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2469000,-85.5131000,2017-02-15,100
78595,1266419,40223,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2469000,-85.5131000,2017-02-15,100
78597,1185629,40220,FOOD SERVICE,38.2266000,-85.5771000,2016-04-12,100
78597,1248791,40220,FOOD SERVICE,38.2266000,-85.5771000,2016-12-06,100
78690,1240859,40243,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2423140,-85.5449200,2016-11-02,100
78690,1240860,40243,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2423140,-85.5449200,2016-11-02,96
78692,1184006,40219,FOOD SERVICE,38.1442000,-85.6892000,2016-04-06,98
78692,1241335,40219,FOOD SERVICE,38.1442000,-85.6892000,2016-11-02,95
78693,1234762,40206,FOOD SERVICE,38.2565000,-85.7165000,2016-10-12,97
78693,1264980,40206,FOOD SERVICE,38.2565000,-85.7165000,2017-02-09,100
78702,1182832,40299,FOOD SERVICE,38.1969000,-85.6028000,2016-03-31,100
78702,1246957,40299,FOOD SERVICE,38.1969000,-85.6028000,2016-11-29,100
78705,1182863,40219,SUPERMARKET WITH PROCESSING,38.1661000,-85.7021000,2016-03-31,100
78775,1175913,40299,SCHOOL CAFETERIA OR FOOD SERVICE,38.1517000,-85.5461000,2016-03-01,100
78775,1242873,40299,SCHOOL CAFETERIA OR FOOD SERVICE,38.1517000,-85.5461000,2016-11-10,100
78778,1233469,40245,SCHOOL CAFETERIA OR FOOD SERVICE,38.2681000,-85.4879000,2016-10-07,100
78778,1260573,40245,SCHOOL CAFETERIA OR FOOD SERVICE,38.2681000,-85.4879000,2017-01-25,100
78779,1257814,40222,PRE-PACKAGED RETAIL,38.2469000,-85.6105000,2017-01-12,98
78835,1177558,40217,FOOD SERVICE,38.2191000,-85.7265000,2016-03-08,100
78835,1238948,40217,FOOD SERVICE,38.2191000,-85.7265000,2016-10-28,99
78841,1197277,40272,FOOD SERVICE,38.0303000,-85.9153000,2016-05-27,92
78841,1254032,40272,FOOD SERVICE,38.0303000,-85.9153000,2016-12-27,92
78850,1180634,40206,FOOD SERVICE,38.2539000,-85.7085000,2016-03-21,97
78850,1236510,40206,FOOD SERVICE,38.2539000,-85.7085000,2016-10-19,98
78853,1177559,40217,FOOD SERVICE,38.2191000,-85.7265000,2016-03-08,98
78853,1238949,40217,FOOD SERVICE,38.2191000,-85.7265000,2016-10-28,100
78960,1223789,40211,FOOD SERVICE,38.2437457,-85.8023668,2016-09-01,98
78960,1261801,40211,FOOD SERVICE,38.2437457,-85.8023668,2017-01-30,98
78964,1233632,40059,FOOD SERVICE,38.3401000,-85.6231000,2016-10-07,98
78969,1183451,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1959000,-85.8051000,2016-04-04,98
78969,1230714,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1959000,-85.8051000,2016-09-28,95
78969,1258750,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1959000,-85.8051000,2017-01-18,98
78981,1182083,40245,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2891000,-85.5147000,2016-03-29,97
78981,1233633,40245,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2891000,-85.5147000,2016-10-07,100
78983,1181820,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2883000,-85.5761000,2016-03-28,95
78983,1181821,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2883000,-85.5761000,2016-03-28,100
78983,1233634,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2883000,-85.5761000,2016-10-07,96
78983,1233635,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2883000,-85.5761000,2016-10-07,99
79057,1213068,40291,FOOD SERVICE,38.1481000,-85.5883000,2016-07-25,99
79057,1256156,40291,FOOD SERVICE,38.1481000,-85.5883000,2017-01-04,99
79064,1176311,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1964000,-85.6505000,2016-03-02,100
79064,1217528,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1964000,-85.6505000,2016-08-09,100
79064,1260300,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1964000,-85.6505000,2017-01-24,99
79067,1208727,40291,FOOD SERVICE,38.1442000,-85.5881000,2016-07-08,94
79067,1250483,40291,FOOD SERVICE,38.1442000,-85.5881000,2016-12-12,99
79068,1199028,40217,FOOD SERVICE,38.2264000,-85.7306000,2016-06-03,98
79068,1253831,40217,FOOD SERVICE,38.2264000,-85.7306000,2016-12-22,100
79069,1217666,40228,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1550000,-85.6592000,2016-08-02,98
79069,1261083,40228,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1550000,-85.6592000,2017-01-26,97
79091,1176312,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1776000,-85.6239000,2016-03-02,94
79091,1176313,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1776000,-85.6239000,2016-03-02,89
79091,1178037,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1776000,-85.6239000,2016-03-09,94
79091,1178039,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1776000,-85.6239000,2016-03-09,93
79091,1214939,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1776000,-85.6239000,2016-07-29,95
79091,1214940,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1776000,-85.6239000,2016-07-29,96
79091,1259077,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1776000,-85.6239000,2017-01-19,96
79091,1259078,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1776000,-85.6239000,2017-01-19,95
79125,1189112,40243,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2476709,-85.5316409,2016-04-27,97
79125,1243296,40243,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2476709,-85.5316409,2016-11-14,99
79127,1180298,40217,FOOD SERVICE,38.2119000,-85.7472000,2016-03-21,88
79127,1181875,40217,FOOD SERVICE,38.2119000,-85.7472000,2016-03-28,99
79127,1246494,40217,FOOD SERVICE,38.2119000,-85.7472000,2016-11-28,93
79224,1185630,40222,FOOD SERVICE,38.2265420,-85.5769720,2016-04-12,98
79224,1248792,40222,FOOD SERVICE,38.2265420,-85.5769720,2016-12-06,98
79229,1255100,40216,SALVAGE DISTRIBUTOR,38.1684000,-85.8290000,2016-12-29,100
79235,1174689,40204,FOOD SERVICE,38.2500000,-85.7378000,2016-02-25,100
79235,1231374,40204,FOOD SERVICE,38.2500000,-85.7378000,2016-09-29,100
79235,1264580,40204,FOOD SERVICE,38.2500000,-85.7378000,2017-02-08,100
79322,1189410,40203,FOOD SERVICE,38.2540000,-85.7613000,2016-04-25,96
79322,1227710,40203,FOOD SERVICE,38.2540000,-85.7613000,2016-09-13,94
79322,1263277,40203,FOOD SERVICE,38.2540000,-85.7613000,2017-02-03,95
79324,1200013,40204,FOOD SERVICE,38.2435000,-85.7353000,2016-06-07,98
79324,1236511,40204,FOOD SERVICE,38.2435000,-85.7353000,2016-10-19,94
79328,1202540,40206,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2540000,-85.6966000,2016-06-16,100
79328,1257040,40206,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2540000,-85.6966000,2017-01-10,100
79429,1213487,40220,PRE-PACKAGED RETAIL,38.2208987,-85.5832440,2016-07-26,96
79430,1216921,40215,SUPERMARKET WITH PROCESSING,38.1964000,-85.7932000,2016-08-08,100
79443,1212310,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2116000,-85.5351000,2016-07-21,100
79443,1252967,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2116000,-85.5351000,2016-12-20,100
79494,1183193,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1915000,-85.7430000,2016-04-04,87
79494,1183194,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1915000,-85.7430000,2016-04-04,98
79494,1185363,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1915000,-85.7430000,2016-04-11,100
79494,1185364,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1915000,-85.7430000,2016-04-11,100
79494,1232038,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1915000,-85.7430000,2016-10-04,100
79494,1232039,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1915000,-85.7430000,2016-10-04,100
79497,1202758,40219,FOOD SERVICE,38.1396000,-85.6563000,2016-06-17,95
79497,1255134,40219,FOOD SERVICE,38.1396000,-85.6563000,2017-01-03,96
79552,1208210,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1512000,-85.7663000,2016-07-06,96
79552,1208211,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1512000,-85.7663000,2016-07-06,97
79552,1262547,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1512000,-85.7663000,2017-02-01,86
79552,1262548,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1512000,-85.7663000,2017-02-01,91
79552,1264604,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1512000,-85.7663000,2017-02-08,99
79560,1193563,40222,FOOD SERVICE,38.2827000,-85.6316000,2016-05-16,96
79560,1247200,40222,FOOD SERVICE,38.2827000,-85.6316000,2016-11-30,98
79585,1176758,40219,SUPERMARKET WITH PROCESSING,38.1653000,-85.6797000,2016-03-03,91
79585,1215816,40219,SUPERMARKET WITH PROCESSING,38.1653000,-85.6797000,2016-08-03,97
79587,1221485,40219,SUPERMARKET WITH PROCESSING,38.1496000,-85.6950000,2016-08-23,86
79588,1218305,40204,FOOD SERVICE,38.2396000,-85.7226000,2016-08-11,96
79588,1256560,40204,FOOD SERVICE,38.2396000,-85.7226000,2017-01-06,96
79597,1201509,40217,FOOD SERVICE,38.2054000,-85.7361000,2016-06-14,100
79597,1244112,40217,FOOD SERVICE,38.2054000,-85.7361000,2016-11-16,91
79610,1221103,40241,FOOD SERVICE,38.3156000,-85.5724000,2016-08-22,100
79610,1264783,40241,FOOD SERVICE,38.3156000,-85.5724000,2017-02-08,98
79662,1249941,40203,SUPERMARKET WITH PROCESSING,38.2354000,-85.7583000,2016-12-09,100
79664,1233232,40220,FOOD SERVICE,38.2146000,-85.5930000,2016-10-06,97
79666,1212089,40203,FOOD SERVICE,38.2448000,-85.7516000,2016-07-20,99
79666,1251381,40203,FOOD SERVICE,38.2448000,-85.7516000,2016-12-14,77
79666,1253432,40203,FOOD SERVICE,38.2448000,-85.7516000,2016-12-21,98
79667,1188278,40205,FOOD SERVICE,38.2124000,-85.6734000,2016-04-22,95
79667,1241365,40205,FOOD SERVICE,38.2124000,-85.6734000,2016-11-03,100
79673,1177121,40206,FOOD SERVICE,38.2583000,-85.7193000,2016-03-04,98
79673,1220288,40206,FOOD SERVICE,38.2583000,-85.7193000,2016-08-17,99
79673,1257922,40206,FOOD SERVICE,38.2583000,-85.7193000,2017-01-12,97
79681,1187839,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2366000,-85.7552000,2016-04-21,94
79681,1187840,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2366000,-85.7552000,2016-04-21,91
79681,1257634,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2366000,-85.7552000,2017-01-11,88
79681,1257635,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2366000,-85.7552000,2017-01-11,88
79712,1221236,40272,FOOD SERVICE,38.1137000,-85.8410000,2016-08-19,97
79712,1264737,40272,FOOD SERVICE,38.1137000,-85.8410000,2017-02-08,98
79765,1191565,40205,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2176000,-85.7077000,2016-05-04,100
79765,1191566,40205,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2176000,-85.7077000,2016-05-04,100
79765,1247877,40205,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2176000,-85.7077000,2016-11-29,100
79765,1247879,40205,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2176000,-85.7077000,2016-11-29,100
79767,1238943,40202,PRE-PACKAGED RETAIL,38.2551000,-85.7571000,2016-10-28,100
79768,1230352,40206,FOOD SERVICE,38.2532000,-85.7038000,2016-09-27,97
79768,1262911,40206,FOOD SERVICE,38.2532000,-85.7038000,2017-02-02,98
79822,1175175,40217,FOOD SERVICE,38.2190000,-85.7300000,2016-02-26,100
79822,1231689,40217,FOOD SERVICE,38.2190000,-85.7300000,2016-09-23,100
79927,1189487,40219,FOOD SERVICE,38.1550000,-85.6592000,2016-04-28,91
79927,1190460,40219,FOOD SERVICE,38.1550000,-85.6592000,2016-05-04,94
79927,1248056,40219,FOOD SERVICE,38.1550000,-85.6592000,2016-12-02,96
80094,1234763,40206,FOOD SERVICE COMMISSARY,38.2630000,-85.6863000,2016-10-12,100
80096,1188565,40222,FOOD SERVICE,38.2469000,-85.6105000,2016-04-26,99
80096,1251338,40222,FOOD SERVICE,38.2469000,-85.6105000,2016-12-14,100
80097,1181452,40216,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1573000,-85.8360000,2016-03-25,95
80097,1181453,40216,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1573000,-85.8360000,2016-03-25,97
80097,1247670,40216,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1573000,-85.8360000,2016-12-01,97
80097,1247671,40216,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1573000,-85.8360000,2016-12-01,99
